address|categories|city|country|latitude|longitude|name|postalCode|province|reviews.date|reviews.dateAdded|reviews.doRecommend|reviews.id|reviews.rating|reviews.text|reviews.title|reviews.userCity|reviews.username|reviews.userProvince|sentiment_polarity|sentiment_subjectivity|fix|clear|enhance|change|improve|remove|recommend|like|love|enjoy
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2016-09-30T00:00:00Z|2016-10-24T00:00:25Z|||1.0|Great hotel, staff where amazing and the location and views make this a great Base to visit Venice!|Clean hotel with amazing staff||A Traveler||0.7318007662835251|0.8333333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2016-10-14T00:00:00Z|2016-10-24T00:00:25Z|||0.8|, , , . , , 1 ! , .|��������������� ������ ������������!||A Traveler||0.4827586206896552|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2016-06-22T00:00:00Z|2016-10-24T00:00:25Z|||0.8|Close to Venice and decent hotel, breakfast was okay with no too much selection but has everything you need.|Nice hotel||A Traveler||0.735632183908046|0.5916666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2016-08-09T00:00:00Z|2016-10-24T00:00:25Z|||0.8|beautiful views of Venice in the lovely relaxed calmer area of Lido Di Venezia. Gorgeous sunsets and very easy to access Venice, rather than satying in the hustle and bustle. Close to only beaches in Venice. Staff were so helpful, especially Ivan and the lady we met on the desk each morning.|Nice hotel||Andrew||0.7993431855500822|0.9500000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2016-09-16T00:00:00Z|2016-10-24T00:00:25Z|||0.8|This is a great little hotel. We had a wonderful view from the room and patio. Good size. Breakfast was great even had North American breakfast foods. Only issue was the two twin beds pushed together. That was very uncomfortable.|Great view||A Traveler||0.7327586206896552|0.7055555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2013-07-23T00:00:00Z|2016-10-24T00:00:25Z|||1.0|Nice staff. Nice location. We booked two nights at Russo hotel on Lido strip and two nights in the very center of Venice. This is a good balance. Lido is a bit further but it feels more local and is more relaxing too, it gave us a taste of Dolce Vita. We didn't see it on the hotel description but they offered us a taxi boat ride to Murano with another couple for free. The boat ride was very pleasant, they dropped us in a glass blowing factory shop, the glass making demonstration was nice and there was very little pressure to buy. Internet was free for 20 minutes/day but a bit slow like everywhere in Venice. So in short a good pick, good value for money.|Good pleasant pick||A Traveler||0.7518300060496068|0.6287719298245615|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2016-10-06T00:00:00Z|2016-10-24T00:00:25Z|||1.0|Wir waren das erste mal in Venedig und wrden jederzeit wieder dieses auf Lido gelegene Hotel buchen. Freundlicher Service, direkt am Kanal mit tollem Blick und entspanntes Parken.|Sch��nes Hotel mit tollem Ausblick||A Traveler||0.4827586206896552|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
Riviera San Nicol 11/a|Hotels|Mableton|US|45.421611|12.376187|Hotel Russo Palace|30126|GA|2013-07-18T00:00:00Z|2016-10-24T00:00:25Z|||0.8|Nice and clean. Rooms are spacious with air conditioning. Good selection of breakfast. Within easy reach of San Marco. Quite location.|Nice hotel, good location.||Kim||0.8735632183908048|0.7888888888888889|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2113 Sapp Brothers Dr|Lodging,Hotels,Motels|Percival|US|40.68973|-95.788826|Americas Best Value Inn|51648|IA||2016-04-06T13:03:08Z|||0.0|to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood|||write a review||0.4827586206896552|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-02-19T00:00:00Z|2015-10-21T17:46:10Z|||1.0|We had a wonderful, relaxing time. The staff were completely attentive and accommodating. We had a corner king room with a kitchen, two patios and a deluxe bathroom. You had to drive into town but they said that Uber is available if you need it. This was our first visit to Palm Springs and hopefully not our last! It really... More|Hospitality at its Best!|Albany|Flo H|NY|0.6491060025542785|0.49444444444444446|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-25T00:00:00Z|2015-10-21T17:46:10Z|||1.0|We were in Palm Springs on the day the temperature was 123 degrees! Despite that, we had a wonderful stay because of the Little Paradise hotel. The staff were friendly and accommodating, and all of the little complimentary touches were so nice, like a bottle of wine for us in the fridge, sun care products near the pool, and a... More|Pure delight!|North Houston|Julie R|TX|0.9181633141762453|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-08-01T00:00:00Z|2015-10-21T17:46:10Z|||1.0|We arrived in Palm Springs not sure what to expect....it's a quiet kinda place in 'low season'....we drove down what appeared to be a residential street...parked up at a wooden gate and weren't sure what to expect. What awaited took us back in amazement...the room is spacious with an air of decadence...the welcome wine and comprehensive breakfast was more than... More|Awesome! Quiet secluded tranquility|North Houston|martin n|TX|0.7805860327412052|0.6434343434343434|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-08T00:00:00Z|2015-10-21T17:46:10Z|||1.0|This place really is a little paradise!! A beautiful boutique style hotel with EVERYTHING meticulously thought out to make our vacation perfect. Saltwater pool, fresh fruit, BEST showerhead I've ever experienced, I can go on and on. The bed was so comfortable and we slept like babies. Victor did a wonderful job and Judy was just lovely and personable!|As the title suggests....|Los Angeles|shetravels66|CA|0.6984195402298852|0.6325000000000001|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-17T00:00:00Z|2015-10-21T17:46:10Z|||1.0|Spent 3 nights at Little Paradise boutique hotel on a mother-daughter trip. Wonderful and relaxing experience. Clean and newly redone rooms that are well equipped and spacious. Perfect location off the main street in a quiet neighborhood that is close to downtown Palm Springs. The pool area has a nice gas fire pit area and lots of comfy chaise lounges... More|Loved this Wonderful Boutique Hotel!|Los Angeles|Mary Ellen R|CA|0.6679620507206715|0.533994708994709|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-08T00:00:00Z|2015-10-21T17:46:10Z|||1.0|This little hotel surpassed all my expectations. The rooms are well equiped with a little kitchenette, fridge was filled with croissants, 3 bottles of water, soda and much more. The room was very clean and the bathroom was equiped with a top notch shower. I would definately recommend this place to anyone visiting or passing trough Palm Springs. The reception... More|Lovely place to stay|Los Angeles|Michael C|CA|0.8399527914614122|0.6973214285714286|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-14T00:00:00Z|2015-10-21T17:46:10Z|||1.0|If you want peaceful and relaxing look no further. Although set up like a single floor motel it is hardly anything but. The rooms are very nice with a full kitchen. They provide some breakfast items, snacks and bottles of spring water. You can bring in anything you like to enjoy at the pool or in your room. By the... More|Appropriately Named Hotel|Lombard|Bill R|IL|0.727969348659004|0.6592592592592593|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-22T00:00:00Z|2015-10-21T17:46:10Z|||1.0|All the reviews are great and agree on this fine little place. I'd also like to add the wonderful service you will find here with Victor and staff who seem to want to do anything and everything to make you happy. The king beds here are just amazing. We seldom run into beds this comfy. The room has a large... More|Just what we needed!|Seattle|EnzoTemko|WA|0.6896551724137931|0.7571428571428571|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-06T00:00:00Z|2015-10-21T17:46:10Z|||1.0|We went for a relaxing weekend as an offshoot of a family visit. This was a great place to go with a nice room and a view of the mountains from just outside. The ONLY thing we didn't like was that the sun dropped below the mountains too early and the temperature dropped along with it. Maybe you can fix... More|Really nice room, really nice view, quiet court area of town away from the strip|Ann Arbor|B C|MI|0.5363984674329503|0.4166666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-06T00:00:00Z|2015-10-21T17:46:10Z|||1.0|We were on a business trip to Anaheim and, afterwards, drove to Palm Springs for a relaxing weekend. It turned out that this hotel was the perfect place! We arrived late and were pleasantly surprised upon checking in to see that, not only were the accommodations incredibly thoughtful and comfortable, but the refrigerator came stocked with croissants, bagels, cream cheese,... More|AN OUTPOST OF ELEGANCE AND RELAXATION|Cape Cod|wpdesousa-mauk|MI|0.7007709039728746|0.6011750154607297|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-09T00:00:00Z|2015-10-21T17:46:10Z|||0.8|Victor and Judy were truly accommodating hosts, especially when we had to cut our stay short due to illness. Everything that has been written by other reviewers was spot on. It is more like a small inn or bed breakfast (with the breakfast left in the fridge in your room) than a hotel. There are eight guest rooms around... More|Very accommodating|Sarasota|Chris_Audrey|FL|0.8037766830870281|0.5452380952380952|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-25T00:00:00Z|2015-10-21T17:46:10Z|||1.0|If you want to relax, want a quiet atmosphere, cozy setting.. this is the place. It is definitely a smaller, boutique-type hotel and it feels that way. So that's good for some and maybe not as much for others. The room is great, very pretty. Very impressive large, new Curved HD TV. So that's nice! The small kitchen is also... More|Suuuuper relaxing peaceful|Sacramento|Sam M|CA|0.7276717013394131|0.6349586776859504|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-17T00:00:00Z|2015-10-21T17:46:10Z|||1.0|Stayed 5 nights and it was delightful. Lovely comfortable,well lit, great shower and bathroom,kitchen with microwave,fridge etc and very functional room. Ten hotels on this trip but this one seems to have thought of everything. Peaceful yet near the main streets with lovely shopping, art and some great restaurants. Good local transport but downtown is walkable but a bit over... More|Perfect|Portsmouth|southseacarrie|CA|0.6091954022988506|0.6833333333333332|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-07-25T00:00:00Z|2015-10-21T17:46:10Z|||1.0|New everything would be great from the moment we came through the gate. Nine excellent, high quality rooms each with a small kitchen/diner and terrific shower room including twin wash basins. Each room faces onto the pool with plenty of sun loungers, towels, shaded areas and comfortable seating. Rooms furnished to extremely high standard and beds have the finest linen... More|A perfect gem|NE England|jackoNEEngland|CA|0.5889983579638752|0.4863214285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-12T00:00:00Z|2015-10-21T17:46:10Z|||1.0|Spend four days there and would have prolonged our stay if they only had a room available. Welcoming host, all rooms around the patio / pool. This place breathes tranquility and relaxation. Since you normally travel by car in this country anyways, everything is close by.|As the name says|Bern|MarcvonBern|CA|0.7442528735632185|0.6498015873015873|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-15T00:00:00Z|2015-10-21T17:46:10Z|||1.0|I'm going to keep this fairly short but what I will say is if you are going to stay in Palm Springs please stay here. It's not right on the main drag but it's in a lovely residential area, no noise, ample parking and just so peaceful. Only 5 in an Uber to the main strip with the bars and... More|It is no surprise this is so high on trip advisor. Service, location and setting!|Cardiff|laradc|CA|0.7515325670498085|0.6216666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-21T00:00:00Z|2015-10-21T17:46:10Z|||0.8|We had unit 4 on the east side of the complex for 3 nights - very quiet, very comfortable bed, nice amenities in room - killer shower!! pool was large, heated, wonderful - Judy hope I got that right made us fresh orange and banana smoothies when we were in the pool - breakfast in fridge was just ok, little... More|Very nice boutique hotel|Danville|ptnp02|CA|0.7646551724137932|0.5475|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-03-19T00:00:00Z|2015-10-21T17:46:10Z|||1.0|Stayed 3 nights in this beautiful hotel. This place is very clean, rooms have all been recently upgraded. Big comfortable bed, nice kitchen with granite countertops, fridge, Keurig coffee maker, and even a two burner stove. Bathrooms are big with granite countertops, two sinks, and a huge shower. Pool area is gorgeous and the owner and staff make you feel... More|Beautiful Boutique Hotel|Edmonton|Terri B|CA|0.8275862068965518|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-07-12T00:00:00Z|2015-10-21T17:46:10Z|||1.0|This place is just perfect for everyone looking for some rest in lovely and warm Palm Springs. The host welcomed us very very friendly, explaining us what we could find where. The private kitchen had our breakfast and a complimentary bottle of wine. The room (call it the appartment) had everything and was very well decorated and had an outside... More|Lovely oasis of rest|Brussels|clemensn0npapa|CA|0.6945607553366174|0.5660714285714284|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-07-12T00:00:00Z|2015-10-21T17:46:10Z|||0.0|to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood|Lovely oasis of rest|Brussels|write a review|CA|0.5197318007662836|0.4480555555555555|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
435 E Avenida Olancha|Hotels,Hotel|Palm Springs|US|33.802822|-116.54269|Little Paradise Hotel|92264|CA|2016-06-21T00:00:00Z|2015-10-21T17:46:10Z|||0.8|Little Paradise is called a hotel, but it is more of a motel tucked away in a nice neighborhood district with similar styled single story boutique motels/hotels. This is not your large chain full service hotel but a nice hideaway with just a few rooms surrounding a warm salt water swimming pool. There is no on-site restaurant but you get... More|Hotel, Motel or BB Either way a very nice stay|Cincinnati|Paul S|OH|0.44310344827586207|0.5349999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2016-03-19T00:00:00Z|2016-07-18T19:19:30Z|||0.8|If you are being treated at any Texas Medical Center facility this is a good place to stay. Very clean, decent breakfast, and shuttle. The only negative is that the shuttle doesn't run in the middle of the day making it inconvenient to return to the hotel following an appointment. We have had to take a taxi a few times.... More|Home away from home|Fort Worth|BucketBound|TX|0.681376573617953|0.5023809523809525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-08-24T00:00:00Z|2016-07-18T19:19:30Z|||0.2|Pathetic and discriminatory. They have a free shuttle service, but it is not accessible to wheelchair users, and they don't care. The front desk did not do anything about the issue. I emailed the corporate customer care email address and they take unreasonable amounts of time to respond to emails and do not remedy the problem. The customer care email... More|Discriminatory|Houston|Wesley P|TX|0.7910509031198687|0.5294642857142858|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2016-06-26T00:00:00Z|2016-07-18T19:19:30Z|||1.0|This Comfort Suites was a terrific hotel. The staff was friendly and the room was clean and a good size. There was great food for breakfast and a large variety. It was very convenient for our trip. We went to an Astros game and the drive was about 18 minutes. We went to the Johnson Space Center the next day... More|Great place to stay in Houston|West Hartford|jktmrose|TX|0.42040229885057473|0.5308333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-11-30T00:00:00Z|2016-07-18T19:19:30Z|||0.8|Great location walking distance to NRG Stadium. Next door to Pappa BBQ (warning- good, but very smoky flavor). Hotel was nicely decorated, gave a warm welcome. Front desk staff was friendly, though distracted. Our room, while quite large (we had an accessible room), had two ACs that did not de-humidify the room. It felt damp/humid the whole stay. Though... More|walking distance to NRG Stadium|Lafayette|KatieG958|LA|0.6000000000000001|0.6399999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2016-05-31T00:00:00Z|2016-07-18T19:19:30Z|||0.4|The room was clean, the hotel workers were very good and the breakfast was also good. But the kennel with the dogs was awful. These dogs starting barking at six in the morning. The television in my room was a twenty inch LG. I will never go back there again.|Bad dogs with small TV!!!!!!!!!!!|Lafayette|Isaac D. T|LA|0.6369731800766284|0.38888888888888895|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-12-29T00:00:00Z|2016-07-18T19:19:30Z|||1.0|Only .3 (three tenths!) of a mile away from the Kirby St. gate of NRG Stadium. It can even be considered walking distance, and you avoid the price of parking! How nice it is to be so nearby after attending an exciting event at NRG Stadium.....saving the possibly long drive home, or to the airport, for the next day.|Nearest to NRG Stadium!|kehaulanifrommaui|WinchesterWanderlust|LA|0.6571175950486297|0.5548717948717948|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2016-06-20T00:00:00Z|2016-07-18T19:19:30Z|||1.0|On our two trips prior to this one both the breakfast and the internet were below par. I am glad to report that on our most recent trip the internet worked great and the breakfast was much improved. When you go to Texas for cancer treatment, the little things become big things. You can stay here with confidence.|This hotel was much improved on our May 8, 2016|Branson West|Paul Z|MO|0.5926724137931034|0.534375|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-05-15T00:00:00Z|2016-07-18T19:19:30Z|||0.8|Stayed here for two nights to visit MDA. The rooms are clean. The bed is comfortable. The internet worked great. The staff was nice. Close to many restaurants. I highly recommend. We stayed at Best Western the last visit and had a total different (bad) experience.|Highly recommend|Louisville|RenLew|KY|0.5568053274949827|0.22917989417989423|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-10-22T00:00:00Z|2016-07-18T19:19:30Z|||0.8|I was a bit concerned after checking the rating of this hotel, but was so pleasantly surprised when I got there. I was basically there for a medical visit and it seemed like so were a lot of other people, but we would totally stay there if we were just visiting Houston. My mom checked in for me since I... More|Great hotel especially for medical visit|Weslaco|Jennifer R|TX|0.4173757277205553|0.3792207792207792|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-06-08T00:00:00Z|2016-07-18T19:19:30Z|||0.8|We stay here each time my husband has a medical appt in Houston and they do offer medical rates if you ask. It is near medical center off of Main St. Very quiet and very clean large rooms. Several eating places within walking distance. Offers medical center shuttle also. The pool is very small, but we don't use that anyways... More|Best place to stay for medical center area.|Orange|TexasTigger23|TX|0.7758620689655173|0.4388888888888889|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-05-02T00:00:00Z|2016-07-18T19:19:30Z|||0.2|Visited the comfort suites in new iberia louisiana and my daughters head was almost decapitated in the elivator. When i talked to the front desk to make a complaint and get the front desk to give me the corporate information she gave me a cell phone number instead of the corporate office . We called numerous times before an answer... More|Horrible experience|Orange|Shante W|TX|0.7095387371249441|0.4666396103896104|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-06-03T00:00:00Z|2016-07-18T19:19:30Z|||1.0|I have been staying here, off and on, four about 7 years. The first time was when my father was going thru treatment at MD Anderson. The staff were great, made accommodations for him and also for his caregivers. They were also very understanding for those going thru treatments also local hospitals. I have also stayed there during my pre... More|Great place and accommodating staff|Orange|henry l|TX|0.7931034482758622|0.7708333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2016-05-31T00:00:00Z|2016-07-18T19:19:30Z|||0.8|Very nice, like new lobby and rooms. Lobby and halls have tile floors that look great. Fancy, large chandelier in lobby. Hotel is 13 years old but looked like it was remodeled recently. Near Rice University. Had a security guard on duty. Fridge in our room was noisy. Dual phone charger ports by bed and on desk. Lots of digital... More|Well maintained|Bartlesville|Del C|OK|0.6020114942528736|0.35833333333333334|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2015-05-19T00:00:00Z|2016-07-18T19:19:30Z|||0.8|The hotel was great, staff was great only bad thing was the breakfast as I am a choice hotel guy and most of the comfort suites have a great breakfast this one kinda lacked. But Staff and rest of the hotel was great|Nice|Bartlesville|Brandon J|OK|0.6464367816091955|0.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055 E Mcnee Road Of Main St|Corporate Lodging,Hotel & Motel Reservations,Hotels,Accommodations & Lodging,Lodging,Motels,Hotel|Houston|US|29.681084999999996|-95.402996|Comfort Suites|77054|TX|2016-06-04T00:00:00Z|2016-07-18T19:19:30Z|||0.6000000000000001|We stayed here because of a family medical emergency.Did not have any options for a room. We had the SMALL queen room--think it may have been laundry area previously. Bed fair. Room quite. Was OK for one night. This hotel is near the stadium. Price was ok .99 plus tax.|Medical Emergency|Bridge City|Sherry B|TX|0.3620689655172414|0.5666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
1700 N Livermore Ave|Hotels|Livermore|US|37.698349|-121.77371000000001|Hawthorn Suites By Wyndham Livermore Wine Country|94551|CA|2015-04-17T00:00:00Z|2016-10-29T19:31:27Z|||0.6000000000000001|The room was fine and the mattress was very comfortable. Unfortunately, I arrived while the front entrance was under-construction. There was not sufficient signage to find out how to enter the building. I would have left, had I not already had a reservation through Hotels.com.|Nice rooms!||Carole||0.9356321839080461|0.8525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
